REASON,MOLECULE_NAME,SMILES,logP
Duplicate,429,O=C1c2ccccc2Cc2ccccc12,"3,66"
Duplicate,430,O=C1c2ccccc2Cc2ccccc12,"3,66"
Duplicate,432,CC1=NC2=CC=CC=C2C=C1,"2,59"
Duplicate,433,Cc1ccc2ccccc2n1,"2,59"
Duplicate,434,CC1=NC2=CC=CC=C2C=C1,"2,59"
Duplicate,436,O=C1OC2=CC=CC=C2C=C1,"1,39"
Duplicate,437,O=C1Oc2ccccc2C=C1,"1,39"
Duplicate,438,O=C1Oc2ccccc2C=C1,"1,39"
Duplicate,439,O=C1OC2=CC=CC=C2C=C1,"1,39"
Duplicate,441,C1CN(CCN1)C1=CC=CC=C1,"1,10"
Duplicate,442,C1CN(CCN1)C1=CC=CC=C1,"1,10"
Duplicate,444,NC1=CC=C(C=C1)C1=CC=CC=C1,"2,86"
Duplicate,445,NC1=CC=C(C=C1)C1=CC=CC=C1,"2,86"
Duplicate,446,Nc1ccc(cc1)-c1ccccc1,"2,86"
Duplicate,448,C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1,"6,03"
Duplicate,449,C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1,"6,03"
Duplicate,450,c1ccc(cc1)-c1ccc(cc1)-c1ccccc1,"6,03"
Duplicate,451,c1ccc(cc1)-c1ccc(cc1)-c1ccccc1,"6,03"
Duplicate,453,CCCCOC(=O)COC1=CC(Cl)=C(Cl)C=C1Cl,"4,81"
Duplicate,454,CCCCOC(=O)COC1=CC(Cl)=C(Cl)C=C1Cl,"4,81"
Duplicate,456,O=C(OC(=O)C1=CC=CC=C1)C1=CC=CC=C1,"2,26"
Duplicate,457,O=C(OC(=O)C1=CC=CC=C1)C1=CC=CC=C1,"2,26"
Duplicate,460,CCCN=C(O)NS(=O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,461,CCCNC(O)=NS(=O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,462,CCCNC(O)=NS(=O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,463,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,464,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,"2,27"
Duplicate,466,CCC=NC(O)=NS(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,467,CCC=NC(=O)NS(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,468,CCC=NC(=O)NS(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,470,CCCN=C(O)N=S(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,472,CC=CN=C(O)NS(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,474,CCC=NC(O)NS(=O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,475,CC=CNC(O)=NS(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,476,CC=CNC(O)=NS(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,477,CCCNC(=O)N=S(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,478,CCCNC(=O)N=S(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,479,CC=CNC(=O)NS(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,480,CC=CNC(=O)NS(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,482,CC=CNC(O)NS(=O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,484,CC=C=NC(=O)NS(O)(O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,486,CCC=NC(=O)N=S(O)(O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,487,CC=CN=C(O)N=S(O)(O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,488,CCC=NC(O)N=S(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,489,CC=CNC(=O)N=S(O)(O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,491,CC=CNC(O)N=S(O)(=O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,492,CC=C=NC(O)N=S(O)(O)C1=CC=C(Cl)C=C1,"2,27"
Duplicate,494,CCOC1=CC=CC=C1O,"1,68"
Duplicate,495,CCOC1=CC=CC=C1O,"1,68"
Duplicate,498,OC(O)=CCCOC1=CC=C(Cl)C=C1Cl,"3,53"
Duplicate,499,OC(=O)CCCOC1=C(Cl)C=C(Cl)C=C1,"3,53"
Duplicate,500,OC(=O)CCCOC1=CC=C(Cl)C=C1Cl,"3,53"
Duplicate,502,CC1=CC2=CC=CC=C2N1,"2,53"
Duplicate,503,CC1=CC2=CC=CC=C2N1,"2,53"
Duplicate,505,CC1=CC=C(N)C=C1C,"1,84"
Duplicate,506,CC1=C(C)C=C(N)C=C1,"1,84"
Duplicate,507,Cc1ccc(N)cc1C,"1,84"
Duplicate,509,CC1=CC(N)=C(C)C=C1,"1,83"
Duplicate,510,CC1=CC=C(C)C(N)=C1,"1,83"
Duplicate,511,Cc1ccc(C)c(N)c1,"1,83"
Duplicate,513,CC1=CC=C(N)C=C1N,"0,14"
Duplicate,514,CC1=CC=C(N)C=C1N,"0,14"
Duplicate,516,CC1=CC=C(C)C(O)=C1,"2,33"
Duplicate,517,CC1=CC=C(C)C(O)=C1,"2,33"
Duplicate,518,Cc1ccc(C)c(O)c1,"2,33"
Duplicate,521,CN1CCCCC1=C(O)NC1=C(C)C=CC=C1C,"1,95"
Duplicate,522,CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,"1,95"
Duplicate,523,CN1CCCCC1C(=O)Nc1c(C)cccc1C,"1,95"
Duplicate,524,CN1CCCCC1C(O)=NC1=C(C)C=CC=C1C,"1,95"
Duplicate,525,CN1CCCCC1C(O)=NC1=C(C)C=CC=C1C,"1,95"
Duplicate,527,[O-][N+](=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,"2,17"
Duplicate,528,[O-][N+](=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,"2,17"
Duplicate,529,[O-][N+](=O)c1ccc(Cl)c(c1)[N+]([O-])=O,"2,17"
Duplicate,530,[O-][N+](=O)c1ccc(Cl)c(c1)[N+]([O-])=O,"2,17"
Duplicate,532,OCC1=CC=CO1,"0,28"
Duplicate,533,OCC1=CC=CO1,"0,28"
Duplicate,535,O=CC1=CC=CO1,"0,41"
Duplicate,536,O=CC1=CC=CO1,"0,41"
Duplicate,538,O=CC1=CC=CS1,"1,02"
Duplicate,539,O=Cc1cccs1,"1,02"
Duplicate,540,O=CC1=CC=CS1,"1,02"
Duplicate,542,NC1=CC(=CC=C1)S(N)(=O)=O,"-0,38"
Duplicate,543,NC1=CC=CC(=C1)S(N)(=O)=O,"-0,38"
Duplicate,544,Nc1cccc(c1)S(N)(=O)=O,"-0,38"
Duplicate,545,Nc1cccc(c1)S(N)(=O)=O,"-0,38"
Duplicate,546,NC1=CC(=CC=C1)S(O)(=N)=O,"-0,38"
Duplicate,548,CS(=O)(=O)C1=CC=C(Cl)C=C1,"1,06"
Duplicate,549,CS(=O)(=O)C1=CC=C(Cl)C=C1,"1,06"
Duplicate,551,OS(=C)(=O)C1=CC=C(Cl)C=C1,"1,06"
Duplicate,553,OC(=C)C1=CC=CC=C1,"1,58"
Duplicate,555,CC(=O)C1=CC=CC=C1,"1,58"
Duplicate,556,CC(=O)c1ccccc1,"1,58"
Duplicate,558,NC1=CC(=CC=C1)C(O)=O,"0,65"
Duplicate,559,Nc1cccc(c1)C(O)=O,"0,65"
Duplicate,560,Nc1cccc(c1)C(O)=O,"0,65"
Duplicate,561,NC1=CC(=CC=C1)C(O)=O,"0,65"
Duplicate,563,CC1=CC=CC(=C1)[N+]([O-])=O,"2,45"
Duplicate,564,CC1=CC=CC(=C1)[N+]([O-])=O,"2,45"
Duplicate,565,Cc1cccc(c1)[N+]([O-])=O,"2,45"
Duplicate,566,Cc1cccc(c1)[N+]([O-])=O,"2,45"
Duplicate,568,[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O,"1,49"
Duplicate,569,[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O,"1,49"
Duplicate,570,[O-][N+](=O)c1cccc(c1)[N+]([O-])=O,"1,49"
Duplicate,571,[O-][N+](=O)c1cccc(c1)[N+]([O-])=O,"1,49"
Duplicate,573,CC1=CC=C(C=C1)C(O)=O,"2,27"
Duplicate,574,Cc1ccc(cc1)C(O)=O,"2,27"
Duplicate,575,CC1=CC=C(C=C1)C(O)=O,"2,27"
Duplicate,577,COC1=CC=C(C=C1)C(O)=O,"1,96"
Duplicate,578,COc1ccc(cc1)C(O)=O,"1,96"
Duplicate,579,COC1=CC=C(C=C1)C(O)=O,"1,96"
Duplicate,581,CNC1=CC=C(C=C1)[N+]([O-])=O,"2,04"
Duplicate,582,CNC1=CC=C(C=C1)[N+]([O-])=O,"2,04"
Duplicate,583,CNc1ccc(cc1)[N+]([O-])=O,"2,04"
Duplicate,586,OC(=C)C1=CC=C(C=C1)[N+]([O-])=O,"1,53"
Duplicate,587,CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,"1,53"
Duplicate,588,CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,"1,53"
Duplicate,589,CC(=O)c1ccc(cc1)[N+]([O-])=O,"1,53"
Duplicate,591,C=CCN(CC=C)CC=C,"2,59"
Duplicate,593,CC(=O)OCC(COC(C)=O)OC(C)=O,"0,25"
Duplicate,594,CC(=O)OCC(COC(C)=O)OC(C)=O,"0,25"
Duplicate,595,CC(=O)OCC(COC(C)=O)OC(C)=O,"0,25"
Duplicate,597,CCCC1=CC=CC=C1,"3,69"
Duplicate,598,CCCC1=CC=CC=C1,"3,69"
Duplicate,600,OC(O)=CC1=CC=CC=C1,"1,41"
Duplicate,602,OC(=O)CC1=CC=CC=C1,"1,41"
Duplicate,603,OC(=O)Cc1ccccc1,"1,41"
Duplicate,605,SC(=N)NC1=CC=CC=C1,"0,71"
Duplicate,606,NC(S)=NC1=CC=CC=C1,"0,71"
Duplicate,607,NC(S)=NC1=CC=CC=C1,"0,71"
Duplicate,608,NC(=S)NC1=CC=CC=C1,"0,71"
Duplicate,609,NC(=S)NC1=CC=CC=C1,"0,71"
Duplicate,610,NC(=S)Nc1ccccc1,"0,71"
Duplicate,612,COC1=CC=C(C=C(O)O)C=C1,"1,42"
Duplicate,614,COC1=CC=C(CC(O)=O)C=C1,"1,42"
Duplicate,615,COc1ccc(CC(O)=O)cc1,"1,42"
Duplicate,616,COc1ccc(CC(O)=O)cc1,"1,42"
Duplicate,618,NCC(O)C1=CC=C(O)C=C1,"-0,90"
Duplicate,619,NCC(O)C1=CC=C(O)C=C1,"-0,90"
Duplicate,621,COC1=CC=C(N)C=C1,"0,95"
Duplicate,622,COC1=CC=C(N)C=C1,"0,95"
Duplicate,624,CC1=CC=C(O)C(C)=C1,"2,30"
Duplicate,625,CC1=CC(C)=C(O)C=C1,"2,30"
Duplicate,626,Cc1ccc(O)c(C)c1,"2,30"
Duplicate,628,BrC1=CC=C(Br)C=C1,"3,79"
Duplicate,629,BrC1=CC=C(Br)C=C1,"3,79"
Duplicate,631,C1OC1C1CCC2OC2C1,"0,44"
Duplicate,632,C1OC1C1CCC2OC2C1,"0,44"
Duplicate,635,C=CC#N,"0,25"
Duplicate,636,C=C=C=N,"0,25"
Duplicate,638,OCC=C,"0,17"
Duplicate,639,OCC=C,"0,17"
Duplicate,642,OC(O)=CCS,"0,43"
Duplicate,643,OC(=O)CCS,"0,43"
Duplicate,645,CC(=O)OC=C,"0,73"
Duplicate,647,CC(CCl)OC(C)CCl,"2,48"
Duplicate,649,SC1=CC=CC=C1,"2,52"
Duplicate,650,SC1=CC=CC=C1,"2,52"
Duplicate,652,CCCCNC(S)=NCCCC,"2,75"
Duplicate,653,CCCCNC(S)=NCCCC,"2,75"
Duplicate,654,CCCCNC(=S)NCCCC,"2,75"
Duplicate,656,NCCCN,"-1,43"
Duplicate,659,N#CCC#N,"-0,60"
Duplicate,660,NC#CC#N,"-0,60"
Duplicate,662,N=C=CC#N,"-0,60"
Duplicate,664,N=C=C=C=N,"-0,60"
Duplicate,666,CC(C)CCC(O)=C,"1,88"
Duplicate,668,CC(C)CC=C(C)O,"1,88"
Duplicate,670,CC(C)CCC(C)=O,"1,88"
Duplicate,671,CC(C)CCC(C)=O,"1,88"
Duplicate,673,CCCCCC,"3,90"
Duplicate,675,OCCCCO,"-0,83"
Duplicate,677,CC(O)CNCC(C)O,"-0,82"
Duplicate,679,CCCCCCBr,"3,80"
Duplicate,681,CCCCCCN,"2,06"
Duplicate,684,CCCCCCCCCC=C(O)O,"4,42"
Duplicate,685,CCCCCCCCCCC(O)=O,"4,42"
Duplicate,686,CCCCCCCCCCC(O)=O,"4,42"
Duplicate,688,CN(C)CCC=C1c2ccccc2CSc2ccccc12,"4,49"
Duplicate,689,CN(C)CCC=C1c2ccccc2CSc2ccccc12,"4,49"
Duplicate,690,CN(C)CCC=C1c2ccccc2CSc2ccccc12,"4,49"
Duplicate,691,CN(C)CCC=C1C2=CC=CC=C2CSC2=CC=CC=C12,"4,49"
Duplicate,692,CN(C)CC\\C=C1/c2ccccc2CSc2ccccc12,"4,49"
Duplicate,693,CN(C)CC\\C=C1/C2=CC=CC=C2SCC2=C1C=CC=C2,"4,49"
Duplicate,695,CC(C)=C,"2,34"
Duplicate,696,CC(C)=C,"2,34"
Duplicate,698,CC(C)(O)C#C,"0,28"
Duplicate,700,C=CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,"1,69"
Duplicate,701,C=CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,"1,69"
Duplicate,702,C=CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,"1,69"
Duplicate,703,OC1=NC(=O)C(CC=C)(C(=O)N1)C1=CC=CC=C1,"1,69"
Duplicate,704,OC1=NC(=O)C(CC=C)(C(=O)N1)C1=CC=CC=C1,"1,69"
Duplicate,705,OC1=NC(=O)NC(=O)C1(CC=C)C1=CC=CC=C1,"1,69"
Duplicate,706,OC1=NC(=O)C(CC=C)(C(O)=N1)C1=CC=CC=C1,"1,69"
Duplicate,707,OC1=NC(=O)C(CC=C)(C(O)=N1)C1=CC=CC=C1,"1,69"
Duplicate,708,OC1=NC(=O)N=C(O)C1(CC=C)C1=CC=CC=C1,"1,69"
Duplicate,709,OC1=NC(=O)N=C(O)C1(CC=C)C1=CC=CC=C1,"1,69"
Duplicate,711,NC1=NC(O)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,"-1,90"
Duplicate,712,NC1=NC(O)=C2N=CN(C3OC(CO)C(O)C3O)C2=N1,"-1,90"
Duplicate,713,NC1=NC2=C(N=CN2C2OC(CO)C(O)C2O)C(=O)N1,"-1,90"
Duplicate,714,Nc1nc2n(cnc2c(=O)[nH]1)C1OC(CO)C(O)C1O,"-1,90"
Duplicate,715,NC1=Nc2c(ncn2C2OC(CO)C(O)C2O)C(=O)N1,"-1,90"
Duplicate,716,NC1=NC2=C(N=CN2C2OC(CO)C(O)C2O)C(=O)N1,"-1,90"
Duplicate,717,NC1=Nc2c(ncn2C2OC(CO)C(O)C2O)C(=O)N1,"-1,90"
Duplicate,718,OCC1OC(C(O)C1O)N1C=NC2=C1NC(=N)NC2=O,"-1,90"
Duplicate,719,OCC1OC(C(O)C1O)N1C=NC2=C1NC(=N)NC2=O,"-1,90"
Duplicate,720,NC1=NC(=O)C2=C(N1)N(C=N2)C1OC(CO)C(O)C1O,"-1,90"
Duplicate,721,NC1=NC(=O)C2=C(N1)N(C=N2)C1OC(CO)C(O)C1O,"-1,90"
Duplicate,722,OCC1OC(C(O)C1O)N1C=NC2=C1NC(=N)N=C2O,"-1,90"
Duplicate,723,OCC1OC(C(O)C1O)N1C=NC2=C1NC(=N)N=C2O,"-1,90"
Duplicate,724,OCC1OC(C(O)C1O)N1C=NC2=C(O)NC(=N)N=C12,"-1,90"
Duplicate,726,COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,"1,81"
Duplicate,727,COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,"1,81"
Duplicate,728,COc1cc(ccc1N)-c1ccc(N)c(OC)c1,"1,81"
Duplicate,729,COc1cc(ccc1N)-c1ccc(N)c(OC)c1,"1,81"
Duplicate,731,COC(=O)C1=CC=C(C=C1)C(=O)OC,"2,25"
Duplicate,732,COC(=O)C1=CC=C(C=C1)C(=O)OC,"2,25"
Duplicate,734,OC1=CC=CC=C1O,"0,88"
Duplicate,735,OC1=CC=CC=C1O,"0,88"
Duplicate,738,O=C1CCCC1,"0,38"
Duplicate,739,OC1=CCCC1,"0,38"
Duplicate,741,CC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,"1,98"
Duplicate,742,CC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,"1,98"
Duplicate,743,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,"1,98"
Duplicate,746,NS(=O)(=O)C1=CC=C(NC(O)=C)C=C1,"-0,04"
Duplicate,747,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,"-0,04"
Duplicate,748,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,"-0,04"
Duplicate,749,CC(=O)Nc1ccc(cc1)S(N)(=O)=O,"-0,04"
Duplicate,750,CC(=O)Nc1ccc(cc1)S(N)(=O)=O,"-0,04"
Duplicate,751,CC(O)=NC1=CC=C(C=C1)S(N)(=O)=O,"-0,04"
Duplicate,752,CC(O)=NC1=CC=C(C=C1)S(N)(=O)=O,"-0,04"
Duplicate,753,OC(=C)NC1=CC=C(C=C1)S(O)(=N)=O,"-0,04"
Duplicate,754,OC(=C)NC1=CC=C(C=C1)S(O)(=N)=O,"-0,04"
Duplicate,755,CC(=O)NC1=CC=C(C=C1)S(O)(=N)=O,"-0,04"
Duplicate,756,CC(O)=NC1=CC=C(C=C1)S(O)(=N)=O,"-0,04"
Duplicate,757,CC(O)=NC1=CC=C(C=C1)S(O)(=N)=O,"-0,04"
Duplicate,759,Nc1ncc(s1)[N+]([O-])=O,"0,83"
Duplicate,760,NC1=NC=C(S1)[N+]([O-])=O,"0,83"
Duplicate,761,NC1=NC=C(S1)[N+]([O-])=O,"0,83"
Duplicate,762,[O-][N+](=O)C1=CNC(=N)S1,"0,83"
Duplicate,763,[O-][N+](=O)C1=CNC(=N)S1,"0,83"
Duplicate,765,CN(C)C1=CC=CC(C)=C1,"2,80"
Duplicate,766,CN(C)c1cccc(C)c1,"2,80"
Duplicate,767,CN(C)C1=CC=CC(C)=C1,"2,80"
Duplicate,769,[O-][N+](=O)C1=CC=CC(Cl)=C1,"2,46"
Duplicate,770,[O-][N+](=O)C1=CC(Cl)=CC=C1,"2,46"
Duplicate,772,NC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,"0,83"
Duplicate,773,NC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,"0,83"
Duplicate,774,NC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,"0,83"
Duplicate,775,OC(=N)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,"0,83"
Duplicate,776,OC(=N)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,"0,83"
Duplicate,778,COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(OC)=N1,"1,63"
Duplicate,779,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,"1,63"
Duplicate,780,COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(OC)=N1,"1,63"
Duplicate,781,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,"1,63"
Duplicate,782,COC1=CC(=NS(=O)(=O)C2=CC=C(N)C=C2)N=C(N1)OC,"1,63"
Duplicate,783,COC1=NC(OC)=CC(N1)=NS(=O)(=O)C1=CC=C(N)C=C1,"1,63"
Duplicate,784,COC1=NC(OC)=CC(N1)=NS(=O)(=O)C1=CC=C(N)C=C1,"1,63"
Duplicate,786,COC1=CC(N=S(O)(=O)C2=CC=C(N)C=C2)=NC(OC)=N1,"1,63"
Duplicate,788,N(NC1=CC=CC=C1)C1=CC=CC=C1,"2,94"
Duplicate,789,N(NC1=CC=CC=C1)C1=CC=CC=C1,"2,94"
Duplicate,790,N(Nc1ccccc1)c1ccccc1,"2,94"
Duplicate,792,CCOC(=O)CCC(=O)OCC,"1,20"
Duplicate,794,OC1=CC=C(O)N=N1,"-0,87"
Duplicate,795,OC1=NNC(=O)C=C1,"-0,87"
Duplicate,796,OC1=NNC(=O)C=C1,"-0,87"
Duplicate,797,O=C1NNC(=O)C=C1,"-0,87"
Duplicate,798,O=C1NNC(=O)C=C1,"-0,87"
Duplicate,799,O=c1ccc(=O)[nH][nH]1,"-0,87"
Duplicate,800,O=C1NNC(=O)C=C1,"-0,87"
Duplicate,802,CC(C)CCO,"1,16"
Duplicate,804,C1COCCO1,"-0,27"
Duplicate,806,CC(C)CCOC(C)=O,"2,25"
Duplicate,807,CC(C)CCOC(C)=O,"2,25"
Duplicate,811,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(O)=CO,"1,16"
Duplicate,812,CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(O)=CO,"1,16"
Duplicate,814,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CC=C4CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(O)=CO,"1,16"
Duplicate,815,CC12CC(O)C3(F)C(CC=C4CC(=O)C=CC34C)C1CC(O)C2(O)C(O)=CO,"1,16"
Duplicate,817,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CC=C4C=C(O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(O)=CO,"1,16"
Duplicate,818,CC12CC(O)C3(F)C(CC=C4C=C(O)C=CC34C)C1CC(O)C2(O)C(O)=CO,"1,16"
Duplicate,820,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CC=C4CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,"1,16"
Duplicate,821,CC12CC(O)C3(F)C(CC=C4CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO,"1,16"
Duplicate,823,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,"1,16"
Duplicate,824,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,"1,16"
Duplicate,825,CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO,"1,16"
Duplicate,827,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CC=C4C=C(O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,"1,16"
Duplicate,828,CC12CC(O)C3(F)C(CC=C4C=C(O)C=CC34C)C1CC(O)C2(O)C(=O)CO,"1,16"
Duplicate,830,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(O)C=O,"1,16"
Duplicate,831,CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(O)C=O,"1,16"
Duplicate,833,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CC=C4CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(O)C=O,"1,16"
Duplicate,834,CC12CC(O)C3(F)C(CC=C4CC(=O)C=CC34C)C1CC(O)C2(O)C(O)C=O,"1,16"
Duplicate,835,CC12CC(O)C3(F)C(CC=C4C=C(O)C=CC34C)C1CC(O)C2(O)C(O)C=O,"1,16"
Duplicate,836,CC12CC(O)C3(F)C(CC=C4C=C(O)C=CC34C)C1CC(O)C2(O)C(O)C=O,"1,16"
Duplicate,838,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,"0,91"
Duplicate,839,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,"0,91"
Duplicate,840,CCC1(C(=O)NCNC1=O)c1ccccc1,"0,91"
Duplicate,841,CCC1(C(=O)NCN=C1O)C1=CC=CC=C1,"0,91"
Duplicate,842,CCC1(C(=O)NCN=C1O)C1=CC=CC=C1,"0,91"
Duplicate,843,CCC1(C(O)=NCN=C1O)C1=CC=CC=C1,"0,91"
Duplicate,845,CC(C)C1(CC(Br)=C)C(=O)NC(=O)N(C)C1=O,"2,11"
Duplicate,846,CC(C)C1(CC(Br)=C)C(=O)NC(=O)N(C)C1=O,"2,11"
Duplicate,847,CC(C)C1(CC(Br)=C)C(=O)NC(=O)N(C)C1=O,"2,11"
Duplicate,848,CC(C)C1(CC(Br)=C)C(=O)NC(=O)N(C)C1=O,"2,11"
Duplicate,849,CC(C)C1(CC(Br)=C)C(=O)N=C(O)N(C)C1=O,"2,11"
Duplicate,850,CC(C)C1(CC(Br)=C)C(=O)N=C(O)N(C)C1=O,"2,11"
Duplicate,851,CC(C)C1(CC(Br)=C)C(O)=NC(=O)N(C)C1=O,"2,11"
Duplicate,852,CC(C)C1(CC(Br)=C)C(O)=NC(=O)N(C)C1=O,"2,11"
Duplicate,854,CC1=CC=NC(N1)=NS(=O)(=O)C1=CC=C(N)C=C1,"0,14"
Duplicate,855,CC1=CC=NC(N1)=NS(=O)(=O)C1=CC=C(N)C=C1,"0,14"
Duplicate,856,CC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC=C1,"0,14"
Duplicate,857,CC1=CC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,"0,14"
Duplicate,858,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,"0,14"
Duplicate,859,CC1=NC(NC=C1)=NS(=O)(=O)C1=CC=C(N)C=C1,"0,14"
Duplicate,860,CC1=NC(NC=C1)=NS(=O)(=O)C1=CC=C(N)C=C1,"0,14"
Duplicate,862,CC1=CC=NC(N=S(O)(=O)C2=CC=C(N)C=C2)=N1,"0,14"
Duplicate,864,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCC4=C(NC5=CC=CC=C45)[C@@H]3C[C@H]12,"2,63"
Duplicate,865,COC(=O)C1C(O)CCC2CN3CCC4=C(NC5=C4C=CC=C5)C3CC12,"2,63"
Duplicate,866,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,"2,63"
Duplicate,867,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,"2,63"
Duplicate,868,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC12,"2,63"
Duplicate,869,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC12,"2,63"
Duplicate,871,OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C1CCCCC1,"4,12"
Duplicate,872,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C1CCCCC1,"4,12"
Duplicate,873,OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C1CCCCC1,"4,12"
Duplicate,874,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C1CCCCC1,"4,12"
